stat_id,player_id,date_of_game,stadium_name,rush_yards,num_rushes,rec_yards,num_receptions,points,snaps_played
4761,8838,2021-10-28,"Adkins, Lopez and Mccarty Stadium",1,3,181,11,18,1
4762,3906,2021-11-08,Sanders Group Stadium,7,27,19,10,6,64
4763,3674,2023-08-01,Nguyen Ltd Stadium,11,22,20,13,12,7
4764,9015,2025-07-07,Garcia-Bowen Stadium,110,20,37,14,28,56
4765,7159,2021-02-02,"Harrison, Cardenas and Davis Stadium",125,18,152,15,14,31
4766,4411,2023-05-15,Jones PLC Stadium,67,6,75,8,0,62
4767,7813,2023-01-06,Gordon-Grant Stadium,43,0,69,15,14,71
4768,8272,2024-09-10,"Hart, Garrett and Fernandez Stadium",134,17,170,5,28,77
4769,6934,2022-09-24,"Hill, Martin and Montgomery Stadium",127,26,143,5,18,34
4770,9927,2021-09-01,Potter-Hines Stadium,131,0,199,13,21,52
4771,3729,2023-03-28,"Cabrera, Shaw and Lawson Stadium",9,1,119,14,24,79
4772,1477,2025-09-10,Wells-Wilson Stadium,89,27,156,1,12,38
4773,1723,2024-10-15,"Baker, Hamilton and Ferguson Stadium",104,1,112,14,21,2
4774,3896,2024-07-18,Gutierrez-Hernandez Stadium,68,0,34,12,3,55
4775,8259,2022-12-25,"Calderon, Rodriguez and Davis Stadium",111,0,68,14,12,32
4776,6426,2026-01-02,Clark-Jackson Stadium,99,22,16,8,6,37
4777,4077,2022-09-05,Brown-Barnett Stadium,93,24,74,14,21,27
4778,3720,2024-12-14,"Zavala, Harrington and Rivera Stadium",3,6,107,11,7,47
4779,2646,2023-05-23,"Sheppard, Smith and Arnold Stadium",118,28,80,6,14,43
4780,5081,2023-04-21,Warner-Horn Stadium,32,1,59,11,7,55
4781,459,2024-01-27,Pollard Ltd Stadium,22,3,26,0,6,4
4782,6244,2022-10-18,Newman-Santos Stadium,24,13,143,12,24,51
4783,3094,2021-09-05,Cortez Ltd Stadium,64,14,118,3,18,13
4784,8034,2024-12-17,Underwood LLC Stadium,47,4,123,6,17,61
4785,5093,2020-07-07,Austin-Buchanan Stadium,53,22,156,6,14,69
4786,1908,2021-05-14,"Howard, King and Perez Stadium",27,2,146,11,12,6
4787,2544,2020-02-11,Kelly LLC Stadium,61,20,110,7,24,57
4788,4376,2025-06-14,Watson-Anderson Stadium,6,26,1,15,18,76
4789,7308,2025-06-06,"Oliver, Shelton and Horne Stadium",2,23,145,1,0,13
4790,8102,2023-10-30,Richardson Group Stadium,75,14,44,4,6,60
4791,1263,2020-08-17,"Villanueva, Frederick and Quinn Stadium",10,8,157,4,3,6
4792,5959,2021-08-27,Brown-Buck Stadium,38,29,151,12,28,37
4793,7984,2020-06-17,Lopez Inc Stadium,63,22,21,6,3,74
4794,898,2020-08-17,Harrington-Charles Stadium,90,22,92,14,14,42
4795,9397,2023-11-05,Gonzalez-Hernandez Stadium,112,27,119,8,0,57
4796,1836,2020-06-26,Nash LLC Stadium,113,18,98,11,24,74
4797,4104,2023-10-31,"Silva, Ramirez and Kelley Stadium",46,19,5,11,6,46
4798,2955,2021-08-28,Williams-Watts Stadium,17,4,141,12,12,77
4799,2068,2020-08-29,Chen Inc Stadium,103,8,168,14,14,6
4800,9182,2020-05-01,Nolan PLC Stadium,58,9,43,14,3,18
4801,4291,2025-06-19,Nelson-Williams Stadium,1,24,134,8,18,53
4802,4191,2023-02-17,Hansen Inc Stadium,21,30,107,10,12,19
4803,5330,2023-07-25,Logan PLC Stadium,126,4,109,3,7,23
4804,8795,2020-10-18,Williamson-Meyers Stadium,147,17,87,7,24,5
4805,6756,2025-10-10,Miller-Hernandez Stadium,92,0,72,1,28,12
4806,3036,2021-05-08,Tate Ltd Stadium,116,25,10,7,18,58
4807,7946,2026-02-19,"Long, Velazquez and Garcia Stadium",63,26,8,4,14,31
4808,3359,2025-11-12,"Gonzalez, Grant and Wood Stadium",39,3,49,8,0,32
4809,7909,2023-11-09,Gutierrez-Mccoy Stadium,92,29,94,12,6,65
4810,9449,2026-02-26,Rodriguez and Sons Stadium,122,21,33,2,14,61
4811,3822,2025-07-29,Fischer-Obrien Stadium,137,2,34,4,17,36
4812,179,2024-01-10,"Dominguez, Martinez and Jacobson Stadium",30,0,157,3,0,44
4813,5192,2023-07-19,Leblanc-Hartman Stadium,62,30,182,1,14,34
4814,4369,2023-09-02,Haney and Sons Stadium,66,23,76,7,21,33
4815,233,2020-06-16,"Landry, Mcdonald and Marshall Stadium",109,12,19,8,0,2
4816,7354,2025-11-24,Brown Inc Stadium,139,8,183,15,24,17
4817,6908,2022-10-11,Peters-Oconnell Stadium,12,14,146,4,24,53
4818,2872,2023-07-24,"Hull, Rivera and Tran Stadium",20,15,146,2,0,71
4819,3241,2022-07-02,Vasquez-King Stadium,37,26,19,5,0,26
4820,6798,2025-08-13,Ramirez and Sons Stadium,113,14,24,2,24,2
4821,1600,2023-02-07,Grant-Kennedy Stadium,26,2,44,9,12,29
4822,4559,2024-11-02,Webb-Hendrix Stadium,8,26,14,15,7,64
4823,5976,2020-11-27,Gray-Moss Stadium,2,8,189,14,7,11
4824,1702,2024-11-25,Ramirez-Wang Stadium,73,25,105,13,0,16
4825,9733,2023-07-05,Reed PLC Stadium,56,11,21,5,17,70
4826,3917,2020-03-28,"Oconnor, Smith and Meza Stadium",107,21,70,2,17,41
4827,127,2021-11-09,Bond-Hall Stadium,82,1,37,4,24,59
4828,4692,2020-06-02,Payne Inc Stadium,131,4,184,11,21,25
4829,8242,2024-10-17,"Wilson, Hernandez and Hicks Stadium",21,6,102,1,24,19
4830,6083,2022-09-03,"Hayes, Coleman and Fox Stadium",114,17,115,14,18,29
4831,5422,2024-01-14,Morris-Lee Stadium,114,19,189,14,24,30
4832,6171,2022-07-17,Nguyen-Lee Stadium,127,6,42,15,14,17
4833,2792,2021-10-04,Whitehead-Long Stadium,-3,20,154,6,12,8
4834,8007,2022-12-14,Johnson-Calderon Stadium,119,22,0,2,14,72
4835,1127,2025-12-30,"Hamilton, Henry and Ramos Stadium",125,29,180,14,24,50
4836,6526,2026-02-27,Kelley Ltd Stadium,142,18,26,15,17,13
4837,2671,2024-04-10,Mccormick and Sons Stadium,11,28,79,2,24,35
4838,3123,2023-04-21,Torres-Taylor Stadium,87,2,198,10,3,39
4839,1627,2024-05-21,"Trevino, Short and Ortiz Stadium",21,4,124,5,14,15
4840,7298,2022-12-18,Durham Ltd Stadium,55,29,98,2,17,11
4841,4034,2022-12-30,Carter-Brown Stadium,84,4,26,5,18,41
4842,9234,2023-10-22,"Perez, Harrison and Foster Stadium",130,4,177,0,6,59
4843,8702,2026-04-21,Garcia-Brooks Stadium,9,27,193,11,6,65
4844,9487,2023-11-06,Johnson PLC Stadium,36,19,67,11,24,41
4845,1239,2023-08-09,"Hernandez, Brown and Patel Stadium",109,0,31,4,3,21
4846,5522,2023-10-16,Johnson-Lopez Stadium,51,20,116,7,7,64
4847,257,2020-05-04,"Steele, Walter and Allen Stadium",150,13,183,0,28,49
4848,9623,2025-09-06,"Carter, Stephens and Newton Stadium",76,11,3,13,24,73
4849,5076,2020-09-16,"Rivera, Buchanan and Novak Stadium",70,24,168,9,24,79
4850,2291,2024-03-26,Price and Sons Stadium,34,20,32,13,17,18
4851,7631,2022-09-21,Green Group Stadium,6,16,4,9,28,23
4852,4110,2020-09-17,Evans-Benjamin Stadium,63,20,112,15,17,26
4853,3500,2020-12-31,Hudson PLC Stadium,71,30,159,10,24,71
4854,6374,2024-03-02,Mcguire and Sons Stadium,92,23,111,2,12,63
4855,1937,2026-01-12,Sanchez-Valenzuela Stadium,108,30,76,15,14,17
4856,3461,2024-08-30,Kelly-Campbell Stadium,9,27,83,12,17,18
4857,4602,2021-12-26,"Hodges, Fields and Hensley Stadium",122,9,43,14,6,17
4858,9374,2021-04-30,"Mcknight, Allen and Eaton Stadium",63,7,36,10,7,74
4859,6610,2025-11-04,Arnold-Johnson Stadium,128,26,60,7,7,32
4860,5492,2024-08-25,Stevens-Russell Stadium,120,18,50,14,28,45
4861,8485,2024-01-27,Rollins-Arnold Stadium,24,22,28,11,12,61
4862,263,2024-04-24,Mendoza-Mccoy Stadium,-2,4,84,14,3,31
4863,1384,2020-04-12,Carroll PLC Stadium,20,19,103,0,7,64
4864,9611,2021-12-30,Hodges-Guzman Stadium,140,29,169,1,7,69
4865,3413,2020-07-01,Brown Group Stadium,33,17,3,7,18,38
4866,7493,2022-05-30,Carter-Beard Stadium,67,2,93,5,3,51
4867,4861,2022-12-16,Sanders-Guzman Stadium,139,8,112,13,14,50
4868,6094,2020-02-23,Conley-Walker Stadium,105,10,84,11,24,37
4869,6914,2023-12-26,Jackson-Holt Stadium,76,30,46,8,24,50
4870,3956,2025-11-13,Williams Ltd Stadium,1,14,57,7,17,72
4871,1149,2025-07-07,Olson-Garcia Stadium,94,4,29,7,17,33
4872,7779,2025-08-15,Chapman Group Stadium,24,28,59,9,12,37
4873,383,2023-01-26,Christensen Inc Stadium,26,8,153,15,18,72
4874,5015,2021-08-18,Baker PLC Stadium,82,15,23,4,12,63
4875,7070,2025-06-20,"Martinez, Davis and Williams Stadium",57,2,104,15,7,66
4876,9479,2020-01-05,Baker-Jackson Stadium,-4,4,126,0,14,14
4877,288,2023-01-09,Smith PLC Stadium,124,20,42,8,18,59
4878,4370,2025-11-18,Freeman Inc Stadium,37,20,157,3,24,40
4879,719,2024-08-11,Brady-Cooke Stadium,51,22,85,12,17,45
4880,357,2026-01-22,"Hudson, Jones and Gentry Stadium",57,6,29,4,3,15
4881,7590,2020-05-28,"Smith, David and Carter Stadium",143,15,46,15,7,55
4882,4439,2024-04-04,Sherman Ltd Stadium,107,18,39,4,18,80
4883,5239,2022-01-13,"Newman, Gray and Harris Stadium",-2,11,24,13,3,68
4884,1671,2024-07-09,"Johnson, Frost and Allen Stadium",44,12,177,0,21,37
4885,5468,2021-02-15,"Collier, Shannon and Rogers Stadium",131,25,167,3,21,3
4886,4579,2020-09-14,"Brooks, Harris and Davis Stadium",63,3,166,2,14,27
4887,1150,2020-02-03,Perry LLC Stadium,80,18,28,3,17,35
4888,7114,2023-06-30,"Knight, Diaz and Summers Stadium",39,28,105,3,12,66
4889,7435,2020-08-08,"Boyer, Powell and Castaneda Stadium",52,7,133,6,17,13
4890,1661,2025-12-03,Lewis Inc Stadium,78,8,35,6,0,61
4891,5927,2022-02-27,Woods and Sons Stadium,71,20,87,8,21,9
4892,2378,2020-11-20,Holder Group Stadium,38,23,19,3,28,19
4893,5890,2020-07-18,"Fox, Patel and Gamble Stadium",66,28,56,1,17,20
4894,205,2023-01-31,Hernandez-Barnes Stadium,32,5,2,11,18,18
4895,2983,2022-06-11,Reeves Inc Stadium,5,25,21,14,0,67
4896,6884,2022-11-24,Young PLC Stadium,90,11,68,4,6,28
4897,5832,2025-12-22,Holloway LLC Stadium,111,14,96,5,18,64
4898,8489,2021-06-02,Weber-Kelly Stadium,48,12,1,13,18,27
4899,8623,2020-03-19,"Carr, Herrera and Smith Stadium",128,18,116,9,17,19
4900,5773,2025-09-01,Thomas-Hess Stadium,78,4,98,3,6,45
4901,6629,2026-01-28,Jackson Group Stadium,74,0,108,1,17,55
4902,217,2022-08-02,Barnett and Sons Stadium,132,7,76,4,3,38
4903,4786,2025-09-07,Hudson and Sons Stadium,33,14,23,0,7,3
4904,2375,2023-09-29,"Hoover, Gordon and Hill Stadium",81,10,11,5,6,52
4905,6043,2023-02-26,Young-Moore Stadium,2,5,150,3,21,60
4906,370,2022-05-11,Cole LLC Stadium,95,6,125,9,3,52
4907,6160,2022-02-10,Hoover LLC Stadium,97,10,30,3,24,32
4908,8344,2023-06-19,Kerr and Sons Stadium,91,12,66,0,0,73
4909,2169,2025-01-25,Santos Ltd Stadium,50,20,93,11,24,42
4910,9389,2020-10-07,Martinez LLC Stadium,64,3,24,12,18,56
4911,829,2023-01-30,Harrell Inc Stadium,142,11,16,4,28,68
4912,5799,2020-06-18,Bryant Inc Stadium,54,2,98,7,12,16
4913,6207,2022-04-17,"Wall, Giles and Wood Stadium",-4,26,116,4,17,76
4914,5067,2023-12-25,"Diaz, Park and Hobbs Stadium",28,25,135,3,28,67
4915,262,2025-08-12,Bell and Sons Stadium,125,14,88,1,17,62
4916,607,2020-10-26,Calderon Group Stadium,90,17,113,10,0,60
4917,4852,2022-09-18,Gonzalez-West Stadium,99,19,40,15,0,59
4918,385,2025-12-30,"Hopkins, Watts and Stevens Stadium",73,12,9,11,3,66
4919,3430,2021-08-02,Moore-Thomas Stadium,112,13,165,1,21,26
4920,8936,2023-06-18,Cook PLC Stadium,73,2,83,3,3,20
4921,8358,2025-06-04,"Martin, Holland and Hughes Stadium",126,8,151,6,21,62
4922,1363,2024-08-23,Johnson-Larson Stadium,128,16,16,9,6,43
4923,550,2023-11-04,Ford Ltd Stadium,113,26,199,7,3,57
4924,1323,2020-08-25,Miller-Johnson Stadium,-1,12,34,13,3,42
4925,5000,2023-03-28,"Wiley, Anderson and Diaz Stadium",149,18,170,5,3,44
4926,6427,2024-12-16,Harrison-Jackson Stadium,100,25,32,15,3,47
4927,5271,2021-07-16,Taylor-Alexander Stadium,62,0,114,5,6,51
4928,8871,2021-08-25,Cook and Sons Stadium,89,11,99,1,12,44
4929,4374,2025-03-02,Meyer-White Stadium,70,25,165,2,28,12
4930,2232,2025-08-31,"Gutierrez, Mcdonald and Walker Stadium",107,19,94,9,0,34
4931,2619,2025-04-02,Morrison-Obrien Stadium,54,8,52,7,0,75
4932,606,2020-09-30,Mcclure-Jordan Stadium,2,22,195,1,17,45
4933,1270,2023-10-28,"Sanchez, Butler and Hunter Stadium",-4,27,167,9,6,61
4934,4816,2021-06-09,Zavala Ltd Stadium,134,4,169,4,28,71
4935,1149,2023-05-31,Arias Ltd Stadium,148,19,79,3,12,48
4936,6682,2020-12-13,Alexander Ltd Stadium,79,11,162,9,12,62
4937,7050,2023-06-27,"Murphy, Mayo and Ortiz Stadium",36,27,183,9,28,52
4938,6016,2024-10-28,Baker Ltd Stadium,69,4,89,6,7,36
4939,91,2023-06-18,"Lloyd, Fitzgerald and Carter Stadium",137,23,74,12,24,19
4940,9840,2024-02-11,Johnson-James Stadium,-1,2,188,8,17,49
4941,5266,2020-12-13,Finley Group Stadium,45,30,161,2,7,72
4942,8282,2022-03-06,Brown Group Stadium,81,6,25,3,28,1
4943,8106,2021-06-05,"Bates, Rodriguez and Ortega Stadium",54,16,37,13,18,57
4944,9767,2020-07-24,"Pollard, Meyer and Norman Stadium",21,24,138,3,17,62
4945,768,2025-06-18,"Potter, Elliott and Cook Stadium",126,21,129,10,14,63
4946,7989,2023-01-12,Carney Group Stadium,102,10,75,13,18,12
4947,9868,2022-09-28,"Haynes, Wu and Davis Stadium",109,13,84,9,18,4
4948,9167,2021-03-21,Green-Park Stadium,57,27,191,3,21,50
4949,3005,2025-05-08,Dillon-Wallace Stadium,46,14,0,1,6,78
4950,6188,2023-12-29,Smith-Haney Stadium,32,28,86,11,18,43
4951,441,2023-09-01,Singh Ltd Stadium,134,14,78,13,24,26
4952,6929,2025-10-31,Christian-Brown Stadium,58,4,69,9,24,41
4953,1323,2022-03-05,Roberts Ltd Stadium,-3,0,21,0,14,15
4954,4633,2020-12-03,"Frazier, Steele and Patton Stadium",48,3,17,10,7,58
4955,1518,2026-01-01,"Turner, Browning and Orr Stadium",130,1,92,15,12,43
4956,6156,2025-07-17,Powers-Perez Stadium,75,8,111,7,28,58
4957,1202,2021-03-25,"Johnson, Fuentes and French Stadium",61,24,139,11,6,62
4958,5355,2020-03-13,Beard Group Stadium,39,22,101,12,12,65
4959,9958,2026-03-26,Collins Inc Stadium,126,25,9,1,17,65
4960,5662,2020-03-13,"Costa, Barrett and Smith Stadium",28,1,27,9,3,4
4961,2419,2022-12-22,"Sullivan, Burke and Anderson Stadium",114,18,27,4,28,63
4962,8361,2020-06-02,Brown-Williams Stadium,97,17,120,1,28,17
4963,60,2024-06-03,"Schultz, Gray and Cole Stadium",-1,0,123,8,14,52
4964,281,2023-06-28,Grimes Group Stadium,137,30,89,2,21,60
4965,873,2023-05-04,Ellis-Day Stadium,-2,13,140,11,7,26
4966,4635,2023-06-14,Anderson-Davis Stadium,57,10,27,8,28,19
4967,8578,2021-01-27,Li PLC Stadium,68,9,161,13,12,50
4968,5089,2025-10-31,Garcia-Collins Stadium,87,14,15,15,3,50
4969,3468,2021-09-08,Rice-Avila Stadium,89,19,119,7,21,2
4970,8524,2020-10-22,Martin Inc Stadium,144,27,17,8,14,1
4971,7442,2020-07-28,"Woodward, Anderson and Schmidt Stadium",96,19,14,15,17,8
4972,5287,2021-06-05,Garcia-Lynch Stadium,50,9,86,10,0,36
4973,3072,2025-10-25,Sims-Walker Stadium,131,10,170,15,24,55
4974,7532,2026-03-22,"Anthony, Sanchez and Ray Stadium",122,25,42,5,21,55
4975,9954,2021-03-05,Arias Ltd Stadium,62,23,183,7,3,40
4976,467,2020-09-07,"Lewis, Martin and Weiss Stadium",101,11,161,5,28,54
4977,6887,2025-04-26,"Riggs, Sullivan and Johnson Stadium",10,1,59,5,3,2
4978,5398,2020-07-31,Orr-Hall Stadium,124,27,156,12,0,28
4979,2854,2023-07-29,Ray Inc Stadium,88,19,62,14,0,20
4980,923,2024-03-15,"Baker, Fisher and Zamora Stadium",103,0,115,8,12,45
4981,6926,2023-12-15,"Woods, Griffin and Horton Stadium",35,3,109,2,28,39
4982,3787,2022-09-08,Herring-Ballard Stadium,84,19,62,13,14,67
4983,7642,2022-05-31,"Salazar, Phillips and Foley Stadium",55,25,65,13,12,41
4984,3356,2021-03-15,Hernandez Inc Stadium,77,12,58,14,18,20
4985,4494,2023-07-14,Byrd-Harris Stadium,105,7,1,13,12,28
4986,4963,2022-11-23,Edwards Inc Stadium,44,1,196,13,21,60
4987,3373,2024-05-08,"Crosby, Smith and Summers Stadium",106,4,196,4,18,36
4988,3014,2024-11-20,Jones LLC Stadium,11,7,69,7,28,30
4989,5135,2021-06-02,Harris Ltd Stadium,74,16,196,0,7,75
4990,3240,2020-03-16,"Humphrey, Hudson and Flores Stadium",121,19,10,7,6,7
4991,4705,2020-10-08,Richard LLC Stadium,-4,5,73,1,18,14
4992,6005,2020-06-28,Rivera PLC Stadium,-5,1,49,8,24,62
4993,6712,2024-07-19,Chang-Torres Stadium,44,2,109,4,7,30
4994,9449,2022-01-15,Mclaughlin Ltd Stadium,50,14,117,1,6,64
4995,3694,2021-04-25,"Reynolds, Miller and Kennedy Stadium",23,15,119,10,24,3
4996,9192,2023-06-29,"Porter, Barton and Lopez Stadium",24,30,82,11,0,73
4997,3711,2021-04-07,"Yates, Anderson and Campbell Stadium",16,2,153,3,0,5
4998,1854,2024-03-05,"Thompson, King and Koch Stadium",59,0,138,7,24,71
4999,2638,2026-01-18,"Waters, Stevens and Golden Stadium",29,3,98,1,6,70
5000,8378,2020-04-05,Marks PLC Stadium,65,0,37,11,18,40
5001,6877,2022-11-02,Zimmerman LLC Stadium,118,16,172,0,6,46
5002,7377,2020-04-23,Robinson Group Stadium,117,7,97,8,28,44
5003,7220,2023-10-31,Gilbert PLC Stadium,63,10,178,10,6,73
5004,1857,2021-01-08,Parker and Sons Stadium,120,13,129,2,17,11
5005,2381,2025-04-27,Atkins-White Stadium,92,5,88,5,0,29
5006,9860,2022-03-13,Bridges Ltd Stadium,112,9,40,5,6,63
5007,7835,2021-09-13,Lester LLC Stadium,34,2,182,4,24,37
5008,5858,2022-03-01,"Soto, Smith and Davis Stadium",58,29,82,1,3,55
5009,3037,2021-03-16,"Pennington, Walker and Murphy Stadium",148,9,120,7,17,34
5010,1556,2021-04-07,Cooper-Garner Stadium,80,18,155,6,28,77
5011,7762,2022-05-01,Robles-Keller Stadium,105,8,42,11,12,40
5012,6212,2024-05-22,"Hill, Green and Bradley Stadium",86,14,102,9,24,47
5013,1903,2022-03-10,Simon Inc Stadium,47,0,127,9,24,43
5014,22,2021-06-20,Collins LLC Stadium,38,2,25,9,18,57
5015,2433,2021-04-12,Schultz-Hoffman Stadium,44,5,157,1,12,77
5016,1847,2024-01-06,Garza-Smith Stadium,48,20,138,12,6,30
5017,7372,2021-04-13,Mann-Gibson Stadium,20,10,49,7,3,30
5018,2756,2024-06-08,Harrell-Price Stadium,80,2,140,3,21,55
5019,8196,2021-06-20,Tran-Carroll Stadium,128,22,79,0,18,32
5020,4491,2022-08-19,Davenport-Hudson Stadium,146,7,172,8,17,26
5021,6725,2021-06-19,Grant-Rose Stadium,41,14,121,7,12,5
5022,2403,2025-07-12,"Carter, Sullivan and Sellers Stadium",-5,19,184,5,21,54
5023,145,2022-12-24,"Fields, Jones and Hunt Stadium",36,17,129,3,14,23
5024,8168,2023-06-05,Frost-Burton Stadium,90,23,168,9,7,44
5025,9259,2024-02-17,Allen-Spencer Stadium,21,19,161,9,17,72
5026,9318,2026-02-13,"Martinez, Turner and Nelson Stadium",148,12,127,12,14,20
5027,8562,2021-05-02,Black Ltd Stadium,63,20,149,10,24,28
5028,8735,2025-07-31,Taylor Ltd Stadium,-4,9,140,15,18,40
5029,4300,2025-11-24,Valdez-Pugh Stadium,139,9,140,1,0,61
5030,3593,2024-10-20,Orozco-Flores Stadium,0,18,20,8,0,34
5031,7016,2025-11-25,"Burns, Kerr and Gibbs Stadium",24,11,58,15,17,19
5032,5579,2020-01-23,Christensen Group Stadium,80,12,181,5,21,18
5033,2107,2025-01-02,Evans-Harris Stadium,25,3,103,11,14,64
5034,7661,2024-09-29,Moss Inc Stadium,93,1,124,15,18,10
5035,7007,2024-11-01,Morgan-Blankenship Stadium,12,1,6,13,0,65
5036,1012,2021-01-12,Blake LLC Stadium,112,16,49,7,21,25
5037,7844,2023-01-04,"Rogers, Cox and Morton Stadium",126,20,13,14,0,31
5038,7514,2025-08-31,"Lawrence, Miller and Marshall Stadium",133,16,60,2,14,35
5039,3910,2024-12-24,Williamson and Sons Stadium,102,22,129,5,24,57
5040,2494,2021-08-16,Williams Group Stadium,70,26,90,6,28,28
5041,9468,2022-11-30,Brown-Johnson Stadium,150,4,120,13,21,36
5042,6580,2020-09-21,"Huffman, Fields and Norman Stadium",148,7,29,2,28,78
5043,8549,2021-09-08,Terry and Sons Stadium,21,0,1,9,24,25
5044,594,2023-07-17,Lambert-Michael Stadium,125,9,154,8,21,57
5045,6892,2021-03-07,Brown-Long Stadium,104,29,52,14,17,56
5046,4794,2025-05-08,Reed-Howe Stadium,65,17,112,2,0,28
5047,8328,2025-06-20,Smith and Sons Stadium,57,26,185,4,17,31
5048,8369,2021-10-04,Oneal Inc Stadium,48,15,174,3,3,62
5049,9238,2020-09-11,Harris PLC Stadium,7,16,19,4,7,54
5050,9517,2024-09-14,"Villarreal, Mitchell and Bailey Stadium",120,12,140,13,24,9
5051,742,2026-03-04,Becker-Weeks Stadium,7,3,50,9,14,43
5052,3760,2022-09-07,Haynes PLC Stadium,79,11,11,14,28,59
5053,1881,2024-07-04,Murphy LLC Stadium,17,15,197,9,0,45
5054,203,2024-11-14,Dominguez-Jones Stadium,93,3,138,14,3,58
5055,9906,2023-12-05,Wu-Powell Stadium,-3,0,86,15,17,67
5056,4936,2021-03-31,"Cowan, Melton and Mcdonald Stadium",62,9,27,15,24,44
5057,9902,2025-05-06,"Norman, Bowen and White Stadium",8,1,29,5,18,22
5058,8430,2021-09-03,"Davis, Tapia and Johnson Stadium",52,5,86,10,12,6
5059,1641,2020-06-07,Miller-Lucas Stadium,100,7,93,12,14,45
5060,8315,2021-10-01,Allen Inc Stadium,76,14,197,10,7,74
5061,3113,2025-10-07,Morris-Garza Stadium,17,2,135,6,6,76
5062,9646,2021-05-22,Savage-Crawford Stadium,140,19,198,12,17,1
5063,3670,2023-05-21,"Grant, Simmons and Jones Stadium",58,10,133,14,7,14
5064,2989,2021-03-14,James-Jones Stadium,123,24,43,6,3,8
5065,4583,2024-03-20,"Cole, Morris and Paul Stadium",145,14,23,14,0,41
5066,7705,2025-09-26,"Matthews, Martinez and Williams Stadium",83,0,103,12,6,5
5067,8075,2023-04-28,Park and Sons Stadium,103,19,150,5,18,72
5068,8624,2024-10-09,"Smith, Smith and Swanson Stadium",111,16,110,14,7,27
5069,3734,2024-02-02,Burgess-Duncan Stadium,87,18,17,7,3,50
5070,3491,2022-03-12,Anderson and Sons Stadium,19,26,158,6,14,59
5071,4109,2023-08-11,"White, Dunlap and Young Stadium",102,7,26,8,7,27
5072,3762,2020-07-18,"Garner, Sweeney and Hubbard Stadium",98,26,98,15,21,44
5073,2184,2024-12-22,Franco Ltd Stadium,124,7,58,2,17,60
5074,4244,2022-10-18,"Turner, Herrera and Dunn Stadium",140,11,94,14,0,35
5075,6429,2023-06-20,Smith LLC Stadium,67,3,77,4,17,19
5076,3390,2022-02-23,Jones Inc Stadium,41,15,179,8,3,32
5077,6706,2020-09-18,Ellis-Lambert Stadium,29,3,103,9,18,68
5078,6772,2025-12-07,"Allen, Porter and Mitchell Stadium",13,8,84,0,0,75
5079,470,2020-01-27,"Allen, Johnson and Guerrero Stadium",119,4,130,3,18,50
5080,2259,2025-09-25,Tanner-Ramirez Stadium,24,26,150,4,6,52
5081,1317,2021-11-10,Chambers Inc Stadium,46,18,16,6,17,46
5082,9527,2021-09-29,"Golden, Lutz and Long Stadium",42,7,138,7,3,34
5083,9929,2026-03-13,"Evans, Cain and Murillo Stadium",131,12,77,8,21,75
5084,5404,2022-08-08,Marsh PLC Stadium,82,9,187,10,3,63
5085,8850,2025-08-18,"Flynn, Mcneil and Scott Stadium",7,10,20,1,18,69
5086,8924,2020-07-06,Garza-Blake Stadium,17,7,181,8,12,58
5087,4686,2020-07-24,Baker and Sons Stadium,53,29,67,12,0,40
5088,5671,2024-04-01,"Frost, Carter and Owen Stadium",-1,19,132,13,7,45
5089,7499,2023-01-15,Martin PLC Stadium,143,28,95,3,3,48
5090,5657,2025-08-09,"Mckenzie, Henderson and Hopkins Stadium",73,5,109,14,7,45
5091,7980,2023-05-19,Brown-Wilkins Stadium,102,7,7,4,24,77
5092,7574,2021-05-05,Davis Inc Stadium,47,30,117,11,3,37
5093,1316,2024-01-30,Wolfe-Vang Stadium,110,9,97,12,12,48
5094,7314,2024-12-08,Jones-Murphy Stadium,84,8,76,10,12,4
5095,7415,2022-02-07,Smith Inc Stadium,5,17,188,1,7,60
5096,6931,2021-12-30,Perez-Haynes Stadium,49,26,96,10,6,41
5097,1980,2025-03-09,Singleton-Moore Stadium,3,19,49,10,18,21
5098,2599,2021-06-11,"Deleon, Hoffman and Rodriguez Stadium",25,22,177,1,0,64
5099,2328,2022-11-03,Morgan and Sons Stadium,78,26,123,2,0,54
5100,1381,2025-01-07,Adams-Edwards Stadium,100,10,164,8,18,42
5101,1950,2021-01-12,Leach Inc Stadium,76,9,79,12,3,76
5102,6323,2026-03-10,Scott LLC Stadium,34,20,122,10,3,72
5103,3429,2025-01-29,Barrera-Lane Stadium,59,19,93,3,18,62
5104,9985,2024-02-26,Harvey Inc Stadium,126,5,3,4,14,32
5105,4134,2020-08-05,Wilson Ltd Stadium,103,28,21,10,6,69
5106,8531,2020-02-06,Davis-Blankenship Stadium,7,17,183,0,3,11
5107,3521,2020-12-22,"Brown, Martinez and Travis Stadium",77,3,148,8,14,77
5108,1031,2023-02-15,Johnson Group Stadium,147,23,131,6,0,33
5109,7527,2020-06-17,Guerrero PLC Stadium,4,19,169,9,12,46
5110,2500,2024-10-05,Alvarado-Brandt Stadium,92,10,62,0,28,22
5111,4306,2021-11-08,Sanders-Hicks Stadium,39,12,159,2,3,21
5112,6029,2021-10-11,Russo Ltd Stadium,83,16,156,8,0,45
5113,5212,2026-02-20,Johnson Inc Stadium,99,8,46,4,17,72
5114,1741,2021-07-13,Rogers LLC Stadium,106,15,143,0,17,13
